region,supplysector,subsector0,subsector,technology,year,ghg,emiss.coef
WY,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,NOx,0.00559
WY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,NOx,0.00559
WY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,NOx,0.00559
WY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,NOx,0.00559
AK,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
AK,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
AK,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
AK,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
AK,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
AK,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
AK,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
AK,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
AL,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
AL,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
AL,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
AL,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
AL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
AL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
AL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
AL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
AR,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
AR,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
AR,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
AR,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
AR,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
AR,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
AZ,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
AZ,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
AZ,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
AZ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
AZ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
AZ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
CA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
CA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
CA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
CA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
CA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
CA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
CA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
CA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
CO,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
CO,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
CO,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
CO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
CO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
CO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
CT,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
CT,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
CT,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
CT,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
CT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
CT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
CT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
CT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
DC,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
DC,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
DC,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
DC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
DC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
DC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
DE,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
DE,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
DE,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
DE,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
DE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
DE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
DE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
DE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
FL,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
FL,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
FL,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
FL,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
FL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
FL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
FL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
FL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
GA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
GA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
GA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
GA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
GA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
GA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
GA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
GA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
HI,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
HI,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
HI,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
HI,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
HI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
HI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
HI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
HI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
IA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
IA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
IA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
IA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
IA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
IA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
ID,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
ID,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
ID,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
ID,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
ID,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
ID,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
IL,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
IL,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
IL,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
IL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
IL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
IL,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
IN,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
IN,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
IN,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
IN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
IN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
IN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
KS,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
KS,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
KS,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
KS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
KS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
KS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
KY,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
KY,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
KY,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
KY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
KY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
KY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MI,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
MI,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
MI,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
MI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
MI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MN,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
MN,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
MN,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
MN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
MN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MO,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
MO,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
MO,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
MO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
MO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MT,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
MT,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
MT,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
MT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
MT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
MT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
ND,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
ND,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
ND,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
ND,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
ND,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
ND,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NE,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
NE,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
NE,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
NE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
NE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,OC,0
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,OC,0
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,OC,0
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,OC,0
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,OC,0
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,OC,0
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,OC,0
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,OC,0
